"SUBJECT","Subject","LOCATION","Country","FREQUENCY","Frequency","TIME","Time","Unit Code","Unit","PowerCode Code","PowerCode","Reference Period Code","Reference Period","Value","Flag Codes","Flags"
"CCUS","Currency exchange rates, monthly average","CZE","Czech Republic","M","Monthly","2021-12","Dec-2021","NATUSD","National currency per US dollar","0","Units",,,22.33787,,
"CCUS","Currency exchange rates, monthly average","CZE","Czech Republic","M","Monthly","2022-01","Jan-2022","NATUSD","National currency per US dollar","0","Units",,,21.62829,,
"CCUS","Currency exchange rates, monthly average","CZE","Czech Republic","M","Monthly","2022-02","Feb-2022","NATUSD","National currency per US dollar","0","Units",,,21.54965,,
"CCUS","Currency exchange rates, monthly average","CZE","Czech Republic","M","Monthly","2022-03","Mar-2022","NATUSD","National currency per US dollar","0","Units",,,22.69904,,
"CCUS","Currency exchange rates, monthly average","CZE","Czech Republic","M","Monthly","2022-04","Apr-2022","NATUSD","National currency per US dollar","0","Units",,,22.57957,,
"CCUS","Currency exchange rates, monthly average","CZE","Czech Republic","M","Monthly","2022-05","May-2022","NATUSD","National currency per US dollar","0","Units",,,23.39923,,
"CCUS","Currency exchange rates, monthly average","CZE","Czech Republic","M","Monthly","2022-06","Jun-2022","NATUSD","National currency per US dollar","0","Units",,,23.39991,,
"CCUS","Currency exchange rates, monthly average","CZE","Czech Republic","M","Monthly","2022-07","Jul-2022","NATUSD","National currency per US dollar","0","Units",,,24.11067,,
"CCUS","Currency exchange rates, monthly average","CZE","Czech Republic","M","Monthly","2022-08","Aug-2022","NATUSD","National currency per US dollar","0","Units",,,24.261,,
"CCUS","Currency exchange rates, monthly average","CZE","Czech Republic","M","Monthly","2022-09","Sep-2022","NATUSD","National currency per US dollar","0","Units",,,24.81332,,
"CCUS","Currency exchange rates, monthly average","CZE","Czech Republic","M","Monthly","2022-10","Oct-2022","NATUSD","National currency per US dollar","0","Units",,,24.96052,,
"CCUS","Currency exchange rates, monthly average","CZE","Czech Republic","M","Monthly","2022-11","Nov-2022","NATUSD","National currency per US dollar","0","Units",,,23.88891,,
"IR3TIB","Short-term interest rates, Per cent per annum","CZE","Czech Republic","M","Monthly","2021-11","Nov-2021","PC","Percentage","0","Units",,,2.97,,
"IR3TIB","Short-term interest rates, Per cent per annum","CZE","Czech Republic","M","Monthly","2021-12","Dec-2021","PC","Percentage","0","Units",,,3.5,,
"IR3TIB","Short-term interest rates, Per cent per annum","CZE","Czech Republic","M","Monthly","2022-01","Jan-2022","PC","Percentage","0","Units",,,4.21,,
"IR3TIB","Short-term interest rates, Per cent per annum","CZE","Czech Republic","M","Monthly","2022-02","Feb-2022","PC","Percentage","0","Units",,,4.69,,
"IR3TIB","Short-term interest rates, Per cent per annum","CZE","Czech Republic","M","Monthly","2022-03","Mar-2022","PC","Percentage","0","Units",,,4.86,,
"IR3TIB","Short-term interest rates, Per cent per annum","CZE","Czech Republic","M","Monthly","2022-04","Apr-2022","PC","Percentage","0","Units",,,5.36,,
"IR3TIB","Short-term interest rates, Per cent per annum","CZE","Czech Republic","M","Monthly","2022-05","May-2022","PC","Percentage","0","Units",,,5.97,,
"IR3TIB","Short-term interest rates, Per cent per annum","CZE","Czech Republic","M","Monthly","2022-06","Jun-2022","PC","Percentage","0","Units",,,6.64,,
"IR3TIB","Short-term interest rates, Per cent per annum","CZE","Czech Republic","M","Monthly","2022-07","Jul-2022","PC","Percentage","0","Units",,,7.3,,
"IR3TIB","Short-term interest rates, Per cent per annum","CZE","Czech Republic","M","Monthly","2022-08","Aug-2022","PC","Percentage","0","Units",,,7.27,,
"IR3TIB","Short-term interest rates, Per cent per annum","CZE","Czech Republic","M","Monthly","2022-09","Sep-2022","PC","Percentage","0","Units",,,7.25,,
"IR3TIB","Short-term interest rates, Per cent per annum","CZE","Czech Republic","M","Monthly","2022-10","Oct-2022","PC","Percentage","0","Units",,,7.28,,
"IR3TIB","Short-term interest rates, Per cent per annum","CZE","Czech Republic","M","Monthly","2022-11","Nov-2022","PC","Percentage","0","Units",,,7.27,,
"IRSTCI","Immediate interest rates, Call Money, Interbank Rate, Per cent per annum","CZE","Czech Republic","M","Monthly","2021-11","Nov-2021","PC","Percentage","0","Units",,,2.51,,
"IRSTCI","Immediate interest rates, Call Money, Interbank Rate, Per cent per annum","CZE","Czech Republic","M","Monthly","2021-12","Dec-2021","PC","Percentage","0","Units",,,3.02,,
"IRSTCI","Immediate interest rates, Call Money, Interbank Rate, Per cent per annum","CZE","Czech Republic","M","Monthly","2022-01","Jan-2022","PC","Percentage","0","Units",,,3.75,,
"IRSTCI","Immediate interest rates, Call Money, Interbank Rate, Per cent per annum","CZE","Czech Republic","M","Monthly","2022-02","Feb-2022","PC","Percentage","0","Units",,,4.39,,
"IRSTCI","Immediate interest rates, Call Money, Interbank Rate, Per cent per annum","CZE","Czech Republic","M","Monthly","2022-03","Mar-2022","PC","Percentage","0","Units",,,4.5,,
"IRSTCI","Immediate interest rates, Call Money, Interbank Rate, Per cent per annum","CZE","Czech Republic","M","Monthly","2022-04","Apr-2022","PC","Percentage","0","Units",,,5,,
"IRSTCI","Immediate interest rates, Call Money, Interbank Rate, Per cent per annum","CZE","Czech Republic","M","Monthly","2022-05","May-2022","PC","Percentage","0","Units",,,5.61,,
"IRSTCI","Immediate interest rates, Call Money, Interbank Rate, Per cent per annum","CZE","Czech Republic","M","Monthly","2022-06","Jun-2022","PC","Percentage","0","Units",,,6.09,,
"IRSTCI","Immediate interest rates, Call Money, Interbank Rate, Per cent per annum","CZE","Czech Republic","M","Monthly","2022-07","Jul-2022","PC","Percentage","0","Units",,,7,,
"IRSTCI","Immediate interest rates, Call Money, Interbank Rate, Per cent per annum","CZE","Czech Republic","M","Monthly","2022-08","Aug-2022","PC","Percentage","0","Units",,,7,,
"IRSTCI","Immediate interest rates, Call Money, Interbank Rate, Per cent per annum","CZE","Czech Republic","M","Monthly","2022-09","Sep-2022","PC","Percentage","0","Units",,,7,,
"IRSTCI","Immediate interest rates, Call Money, Interbank Rate, Per cent per annum","CZE","Czech Republic","M","Monthly","2022-10","Oct-2022","PC","Percentage","0","Units",,,7,,
"IRSTCI","Immediate interest rates, Call Money, Interbank Rate, Per cent per annum","CZE","Czech Republic","M","Monthly","2022-11","Nov-2022","PC","Percentage","0","Units",,,7,,
"IRLT","Long-term interest rates, Per cent per annum","DNK","Denmark","M","Monthly","2021-11","Nov-2021","PC","Percentage","0","Units",,,0.006,,
"IRLT","Long-term interest rates, Per cent per annum","DNK","Denmark","M","Monthly","2021-12","Dec-2021","PC","Percentage","0","Units",,,-0.082,,
"IRLT","Long-term interest rates, Per cent per annum","DNK","Denmark","M","Monthly","2022-01","Jan-2022","PC","Percentage","0","Units",,,0.114,,
"IRLT","Long-term interest rates, Per cent per annum","DNK","Denmark","M","Monthly","2022-02","Feb-2022","PC","Percentage","0","Units",,,0.458,,
"IRLT","Long-term interest rates, Per cent per annum","DNK","Denmark","M","Monthly","2022-03","Mar-2022","PC","Percentage","0","Units",,,0.565,,
"IRLT","Long-term interest rates, Per cent per annum","DNK","Denmark","M","Monthly","2022-04","Apr-2022","PC","Percentage","0","Units",,,1.04,,
"IRLT","Long-term interest rates, Per cent per annum","DNK","Denmark","M","Monthly","2022-05","May-2022","PC","Percentage","0","Units",,,1.298,,
"IRLT","Long-term interest rates, Per cent per annum","DNK","Denmark","M","Monthly","2022-06","Jun-2022","PC","Percentage","0","Units",,,1.835,,
"IRLT","Long-term interest rates, Per cent per annum","DNK","Denmark","M","Monthly","2022-07","Jul-2022","PC","Percentage","0","Units",,,1.586,,
"IRLT","Long-term interest rates, Per cent per annum","DNK","Denmark","M","Monthly","2022-08","Aug-2022","PC","Percentage","0","Units",,,1.375,,
"IRLT","Long-term interest rates, Per cent per annum","DNK","Denmark","M","Monthly","2022-09","Sep-2022","PC","Percentage","0","Units",,,2.2,,
"IRLT","Long-term interest rates, Per cent per annum","DNK","Denmark","M","Monthly","2022-10","Oct-2022","PC","Percentage","0","Units",,,2.599,,
"CCUS","Currency exchange rates, monthly average","DNK","Denmark","M","Monthly","2021-11","Nov-2021","NATUSD","National currency per US dollar","0","Units",,,6.516805,,
"CCUS","Currency exchange rates, monthly average","DNK","Denmark","M","Monthly","2021-12","Dec-2021","NATUSD","National currency per US dollar","0","Units",,,6.578561,,
"CCUS","Currency exchange rates, monthly average","DNK","Denmark","M","Monthly","2022-01","Jan-2022","NATUSD","National currency per US dollar","0","Units",,,6.576943,,
"CCUS","Currency exchange rates, monthly average","DNK","Denmark","M","Monthly","2022-02","Feb-2022","NATUSD","National currency per US dollar","0","Units",,,6.560795,,
"CCUS","Currency exchange rates, monthly average","DNK","Denmark","M","Monthly","2022-03","Mar-2022","NATUSD","National currency per US dollar","0","Units",,,6.7526,,
"CCUS","Currency exchange rates, monthly average","DNK","Denmark","M","Monthly","2022-04","Apr-2022","NATUSD","National currency per US dollar","0","Units",,,6.878281,,
"CCUS","Currency exchange rates, monthly average","DNK","Denmark","M","Monthly","2022-05","May-2022","NATUSD","National currency per US dollar","0","Units",,,7.036755,,
"CCUS","Currency exchange rates, monthly average","DNK","Denmark","M","Monthly","2022-06","Jun-2022","NATUSD","National currency per US dollar","0","Units",,,7.041491,,
"CCUS","Currency exchange rates, monthly average","DNK","Denmark","M","Monthly","2022-07","Jul-2022","NATUSD","National currency per US dollar","0","Units",,,7.312657,,
"CCUS","Currency exchange rates, monthly average","DNK","Denmark","M","Monthly","2022-08","Aug-2022","NATUSD","National currency per US dollar","0","Units",,,7.345987,,
"CCUS","Currency exchange rates, monthly average","DNK","Denmark","M","Monthly","2022-09","Sep-2022","NATUSD","National currency per US dollar","0","Units",,,7.510832,,
"CCUS","Currency exchange rates, monthly average","DNK","Denmark","M","Monthly","2022-10","Oct-2022","NATUSD","National currency per US dollar","0","Units",,,7.571671,,
"CCUS","Currency exchange rates, monthly average","DNK","Denmark","M","Monthly","2022-11","Nov-2022","NATUSD","National currency per US dollar","0","Units",,,7.295255,,
"IR3TIB","Short-term interest rates, Per cent per annum","DNK","Denmark","M","Monthly","2021-11","Nov-2021","PC","Percentage","0","Units",,,-0.28,,
"IR3TIB","Short-term interest rates, Per cent per annum","DNK","Denmark","M","Monthly","2021-12","Dec-2021","PC","Percentage","0","Units",,,-0.27,,
"IR3TIB","Short-term interest rates, Per cent per annum","DNK","Denmark","M","Monthly","2022-01","Jan-2022","PC","Percentage","0","Units",,,-0.29,,
"IR3TIB","Short-term interest rates, Per cent per annum","DNK","Denmark","M","Monthly","2022-02","Feb-2022","PC","Percentage","0","Units",,,-0.27,,
"IR3TIB","Short-term interest rates, Per cent per annum","DNK","Denmark","M","Monthly","2022-03","Mar-2022","PC","Percentage","0","Units",,,-0.24,,
"IR3TIB","Short-term interest rates, Per cent per annum","DNK","Denmark","M","Monthly","2022-04","Apr-2022","PC","Percentage","0","Units",,,-0.21,,
"IR3TIB","Short-term interest rates, Per cent per annum","DNK","Denmark","M","Monthly","2022-05","May-2022","PC","Percentage","0","Units",,,-0.15,,
"IR3TIB","Short-term interest rates, Per cent per annum","DNK","Denmark","M","Monthly","2022-06","Jun-2022","PC","Percentage","0","Units",,,0.01,,
"IR3TIB","Short-term interest rates, Per cent per annum","DNK","Denmark","M","Monthly","2022-07","Jul-2022","PC","Percentage","0","Units",,,0.28,,
"IR3TIB","Short-term interest rates, Per cent per annum","DNK","Denmark","M","Monthly","2022-08","Aug-2022","PC","Percentage","0","Units",,,0.69,,
"IR3TIB","Short-term interest rates, Per cent per annum","DNK","Denmark","M","Monthly","2022-09","Sep-2022","PC","Percentage","0","Units",,,1.34,,
"IR3TIB","Short-term interest rates, Per cent per annum","DNK","Denmark","M","Monthly","2022-10","Oct-2022","PC","Percentage","0","Units",,,1.8,,
"IR3TIB","Short-term interest rates, Per cent per annum","DNK","Denmark","M","Monthly","2022-11","Nov-2022","PC","Percentage","0","Units",,,2.09,,
"IRSTCI","Immediate interest rates, Call Money, Interbank Rate, Per cent per annum","DNK","Denmark","M","Monthly","2021-11","Nov-2021","PC","Percentage","0","Units",,,-0.46,,
"IRSTCI","Immediate interest rates, Call Money, Interbank Rate, Per cent per annum","DNK","Denmark","M","Monthly","2021-12","Dec-2021","PC","Percentage","0","Units",,,-0.41,,
"IRSTCI","Immediate interest rates, Call Money, Interbank Rate, Per cent per annum","DNK","Denmark","M","Monthly","2022-01","Jan-2022","PC","Percentage","0","Units",,,-0.51,,
"IRSTCI","Immediate interest rates, Call Money, Interbank Rate, Per cent per annum","DNK","Denmark","M","Monthly","2022-02","Feb-2022","PC","Percentage","0","Units",,,-0.5,,
"IRSTCI","Immediate interest rates, Call Money, Interbank Rate, Per cent per annum","DNK","Denmark","M","Monthly","2022-03","Mar-2022","PC","Percentage","0","Units",,,-0.4,,
"IRSTCI","Immediate interest rates, Call Money, Interbank Rate, Per cent per annum","DNK","Denmark","M","Monthly","2022-04","Apr-2022","PC","Percentage","0","Units",,,-0.41,,
"IRSTCI","Immediate interest rates, Call Money, Interbank Rate, Per cent per annum","DNK","Denmark","M","Monthly","2022-05","May-2022","PC","Percentage","0","Units",,,-0.42,,
"IRSTCI","Immediate interest rates, Call Money, Interbank Rate, Per cent per annum","DNK","Denmark","M","Monthly","2022-06","Jun-2022","PC","Percentage","0","Units",,,-0.43,,
"IRSTCI","Immediate interest rates, Call Money, Interbank Rate, Per cent per annum","DNK","Denmark","M","Monthly","2022-07","Jul-2022","PC","Percentage","0","Units",,,-0.35,,
"IRSTCI","Immediate interest rates, Call Money, Interbank Rate, Per cent per annum","DNK","Denmark","M","Monthly","2022-08","Aug-2022","PC","Percentage","0","Units",,,0.04,,
"IRSTCI","Immediate interest rates, Call Money, Interbank Rate, Per cent per annum","DNK","Denmark","M","Monthly","2022-09","Sep-2022","PC","Percentage","0","Units",,,0.54,,
"IRSTCI","Immediate interest rates, Call Money, Interbank Rate, Per cent per annum","DNK","Denmark","M","Monthly","2022-10","Oct-2022","PC","Percentage","0","Units",,,0.81,,
"IRSTCI","Immediate interest rates, Call Money, Interbank Rate, Per cent per annum","DNK","Denmark","M","Monthly","2022-11","Nov-2022","PC","Percentage","0","Units",,,1.38,,
"IRLT","Long-term interest rates, Per cent per annum","FIN","Finland","M","Monthly","2021-11","Nov-2021","PC","Percentage","0","Units",,,0.0043,,
"IRLT","Long-term interest rates, Per cent per annum","FIN","Finland","M","Monthly","2021-12","Dec-2021","PC","Percentage","0","Units",,,-0.06184,,
"IRLT","Long-term interest rates, Per cent per annum","FIN","Finland","M","Monthly","2022-01","Jan-2022","PC","Percentage","0","Units",,,0.17909,,
"IRLT","Long-term interest rates, Per cent per annum","FIN","Finland","M","Monthly","2022-02","Feb-2022","PC","Percentage","0","Units",,,0.51082,,
"IRLT","Long-term interest rates, Per cent per annum","FIN","Finland","M","Monthly","2022-03","Mar-2022","PC","Percentage","0","Units",,,0.7158174,,
"IRLT","Long-term interest rates, Per cent per annum","FIN","Finland","M","Monthly","2022-04","Apr-2022","PC","Percentage","0","Units",,,1.177,,
"IRLT","Long-term interest rates, Per cent per annum","FIN","Finland","M","Monthly","2022-05","May-2022","PC","Percentage","0","Units",,,1.451962,,
"IRLT","Long-term interest rates, Per cent per annum","FIN","Finland","M","Monthly","2022-06","Jun-2022","PC","Percentage","0","Units",,,2.072276,,
"IRLT","Long-term interest rates, Per cent per annum","FIN","Finland","M","Monthly","2022-07","Jul-2022","PC","Percentage","0","Units",,,1.713857,,
"IRLT","Long-term interest rates, Per cent per annum","FIN","Finland","M","Monthly","2022-08","Aug-2022","PC","Percentage","0","Units",,,1.624904,,
"IRLT","Long-term interest rates, Per cent per annum","FIN","Finland","M","Monthly","2022-09","Sep-2022","PC","Percentage","0","Units",,,2.420836,,
"IRLT","Long-term interest rates, Per cent per annum","FIN","Finland","M","Monthly","2022-10","Oct-2022","PC","Percentage","0","Units",,,2.894486,,
"IRLT","Long-term interest rates, Per cent per annum","FIN","Finland","M","Monthly","2022-11","Nov-2022","PC","Percentage","0","Units",,,2.691082,,
"IR3TIB","Short-term interest rates, Per cent per annum","FIN","Finland","M","Monthly","2021-11","Nov-2021","PC","Percentage","0","Units",,,-0.5674,,
"IR3TIB","Short-term interest rates, Per cent per annum","FIN","Finland","M","Monthly","2021-12","Dec-2021","PC","Percentage","0","Units",,,-0.582,,
"IR3TIB","Short-term interest rates, Per cent per annum","FIN","Finland","M","Monthly","2022-01","Jan-2022","PC","Percentage","0","Units",,,-0.5601,,
"IR3TIB","Short-term interest rates, Per cent per annum","FIN","Finland","M","Monthly","2022-02","Feb-2022","PC","Percentage","0","Units",,,-0.5315,,
"IR3TIB","Short-term interest rates, Per cent per annum","FIN","Finland","M","Monthly","2022-03","Mar-2022","PC","Percentage","0","Units",,,-0.495,,
"IR3TIB","Short-term interest rates, Per cent per annum","FIN","Finland","M","Monthly","2022-04","Apr-2022","PC","Percentage","0","Units",,,-0.4479,,
"IR3TIB","Short-term interest rates, Per cent per annum","FIN","Finland","M","Monthly","2022-05","May-2022","PC","Percentage","0","Units",,,-0.3857,,
"IR3TIB","Short-term interest rates, Per cent per annum","FIN","Finland","M","Monthly","2022-06","Jun-2022","PC","Percentage","0","Units",,,-0.2392,,
"IR3TIB","Short-term interest rates, Per cent per annum","FIN","Finland","M","Monthly","2022-07","Jul-2022","PC","Percentage","0","Units",,,0.0366,,
"IR3TIB","Short-term interest rates, Per cent per annum","FIN","Finland","M","Monthly","2022-08","Aug-2022","PC","Percentage","0","Units",,,0.3947,,
"IR3TIB","Short-term interest rates, Per cent per annum","FIN","Finland","M","Monthly","2022-09","Sep-2022","PC","Percentage","0","Units",,,1.0109,,
"IR3TIB","Short-term interest rates, Per cent per annum","FIN","Finland","M","Monthly","2022-10","Oct-2022","PC","Percentage","0","Units",,,1.4277,,
"IR3TIB","Short-term interest rates, Per cent per annum","FIN","Finland","M","Monthly","2022-11","Nov-2022","PC","Percentage","0","Units",,,1.8252,,
